smiles,u0
CC1(O)C=CCC1=NO,-439.053587
CC1(CC=CC1=NO)C,-403.135913
CC1(C(=NO)C=CN1)C,-419.188708
CC1(O)CC=CC1=NO,-439.06388
CC1(CCCC1=NO)C,-404.338529
CC1(COCC1=NO)C,-440.255188
CC1(C(=NO)CCO1)C,-440.262162
CC1(O)CCCC1=NO,-440.26684
CC1(O)COCC1=NO,-476.181369
CC1(C)C(O)CC1=NO,-440.236196
CC1(O)C(O)CC1=NO,-476.162703
CC1CC(=NO)C1(C)C,-404.311174
CC1CC(=NO)C1(C)O,-440.238497
CC1(C(=NO)CN1C)C,-420.344997
C#CCC(=NO)CC#C,-400.636367
C#CCC(=NO)CC=O,-437.815145
C(C=O)C(=NO)CC=O,-474.99344
CC#CC(=NO)C#CC,-400.661799
CC#CC(=NO)CC#C,-400.649036
CC#CC(=NO)CC#N,-416.757241
CC#CC(=NO)CC=O,-437.828935
CC#CC(=NO)CCO,-439.015193
CCCC(=NO)C#CC,-403.096304
CC#CC(=NO)COC,-439.002892
CCCC(=NO)CC#C,-403.082657
CCCC(=NO)CC#N,-419.190551
C[NH2+]CC(CC#N)=N[O-],-435.173912
C#CCC(=NO)CCO,-439.002793
C(CO)C(=NO)CC#N,-455.110105
CCCC(=NO)CC=O,-440.261745
C(CO)C(=NO)CC=O,-476.181713
CCCC(=NO)CCC,-405.527188
CCCC(=NO)CCO,-441.447955
CCCC(=NO)COC,-441.438799
C[NH2+]CC(COC)=N[O-],-457.416845
COCC(=NO)CCO,-477.358663
C(CO)C(=NO)CCO,-477.368263
CC#CC(=NO)C(C)C,-403.095682
CC#CC(=NO)C(C)O,-439.019743
CC#CC(C)C(C)=NO,-403.094393
NC(=[NH2+])C(CC#C)=N[O-],-433.99277
NC(=[NH2+])C(CC#N)=N[O-],-450.101916
CC(=NO)C(=N)NC=O,-471.203838
CC(=NO)C(=N)OC=O,-491.066488
NC(=[NH2+])C(CC=O)=N[O-],-471.177183
CC(C)C(=NO)CC#C,-403.080472
CC(C)C(=NO)CC#N,-419.188432
CC(C)C(=NO)CC=O,-440.259315
CC(=NO)C(O)CC#C,-439.008658
CC(=NO)C(O)CC#N,-455.117337
CC(CC#C)C(C)=NO,-403.085232
CC(CC#N)C(C)=NO,-419.194565
CC(=NO)C(O)CC=O,-476.187384
CC(CC=O)C(C)=NO,-440.261809
CC(NC=O)C(C)=NO,-456.33874
CC(OC=N)C(C)=NO,-456.307075
CC(OC=O)C(C)=NO,-476.210033
CCCC(=NO)C(=O)N,-456.343836
CCNC(=O)C(=NO)C,-456.348909
CCOC(=N)C(C)=NO,-456.319365
C[NH2+]CC(=O)C(C)=N[O-],-456.290092
C[NH2+]CC(=N[O-])C(C)=O,-456.287463
C[NH2+]CC(=N[O-])C(N)=O,-472.366304
C[NH2+]CC(=NO)C([O-])=O,-492.198403
COCC(=N[O-])C(N)=[NH2+],-472.355705
CC(C)C(=NO)CCO,-441.443856
CC(O)C(CCO)=NO,-477.370106
CCCC(=NO)C(C)C,-405.525466
CCCC(=NO)C(C)O,-441.451323
C[NH2+]CC(=N[O-])C(C)O,-457.431629
CC(C)C(=NO)COC,-441.436297
CC(=NO)C(O)CCO,-477.37159
CC(CCO)C(C)=NO,-441.446218
CCCC(C)C(C)=NO,-405.52643
CCCC(O)C(C)=NO,-441.451698
CCOC(C)C(C)=NO,-441.447643
COCC(C)C(C)=NO,-441.441645
COCC(O)C(C)=NO,-477.36815
CC(=O)C(=N[O-])C(N)=[NH2+],-471.207413
NC(=[NH2+])C(=N[O-])C(N)=O,-487.278337
CC(=N[O-])C(O)C(N)=[NH2+],-472.355464
CC(C(C)=O)C(C)=NO,-440.272807
CC(C(N)=O)C(C)=NO,-456.344801
CC(C)C(=NO)C(=O)N,-456.347492
CC(O)C(=N[O-])C(N)=[NH2+],-472.367608
CC(=NO)C(=O)N(C)C,-456.330756
CC(C)C(=NO)C(C)C,-405.523969
CC(C)C(=NO)C(C)O,-441.447311
CC(C)C(C)C(C)=NO,-405.525246
CC(C)C(O)C(C)=NO,-441.452281
CC(O)C(C)C(C)=NO,-441.451893
CC(O)C(O)C(C)=NO,-477.380704
CC(=NO)C1(CCC1)C,-404.308221
CC(=NO)C1(C)CCO1,-440.235226
CC(=NO)C1(COC1)C,-440.226297
CC(=NO)C1(CCC1)O,-440.234834
CC(=N[O-])C1(O)C[NH2+]C1,-456.257602
CC(=NO)C1(C)CC1O,-440.234067
CC(=NO)C1(O)CC1O,-476.159105
CC1CC1(C)C(C)=NO,-404.308093
CC1CC1(O)C(C)=NO,-440.235828
CC1NC1(C)C(C)=NO,-420.352534
CC1OC1(C)C(C)=NO,-440.237414
CN1CC1(C)C(C)=NO,-420.340336
CC(=NO)C1CC(=N)O1,-455.105472
CC(=O)C1CC(C1)=NO,-439.05397
CC(=NO)C1CC(=O)C1,-439.0575
CC(=NO)C1CC(=O)N1,-455.126411
CC(=NO)C1CC(=O)O1,-475.010427
CC(=O)N1CC(=NO)C1,-455.113518
NC(=O)C1CC(C1)=NO,-455.125941
C1C(=NO)CN1C(=O)N,-471.176422
CC(C)C1CC(C1)=NO,-404.308049
CC(C)N1CC(=NO)C1,-420.341966
CC(O)C1CC(C1)=NO,-440.233355
CC(=NO)C1CC(O)C1,-440.235534
CC1CC(C1)C(C)=NO,-404.309309
CC1CC(O1)C(C)=NO,-440.236614
CC1(C)C2CC(=NO)C12,-403.085025
CC1(C)C2N1CC2=NO,-419.122904
CC1(O)C2CC(=NO)C12,-439.00922
C1C(=NO)C=CNC1=O,-453.958721
C1C=CC(=NO)CC1=O,-437.882028
C1C=CC(=O)CC1=NO,-437.882269
ON=C1CCOC(=N)C1,-455.123447
C1CC(=NO)CC(=O)C1,-439.085305
C1CNC(=O)CC1=NO,-455.153273
C1COC(=O)CC1=NO,-475.025038
C1C(=NO)CNCC1=O,-455.118545
C1C(=NO)COCC1=O,-474.997152
CC1=CC(=NO)CCC1,-403.14539
CC1=CC(=NO)CCN1,-419.197249
CC1=CC(=NO)COC1,-439.057564
C1CC(=CC(=NO)C1)N,-419.2007
C1C(=CC(=NO)CO1)N,-455.111818
CC1=CCCC(=NO)C1,-403.138825
CC1CC(CC=C1)=NO,-403.133853
ON=C1CC=CC(O)C1,-439.056223
CC1CC(C=CN1)=NO,-419.19154
CC1CC=CC(C1)=NO,-403.139917
CN1CC=CC(=NO)C1,-419.168755
ON=C1CC(O)CC=C1,-439.063776
CC1CC(CCO1)=NO,-440.263135
CC1CCCC(C1)=NO,-404.342344
CC1COCC(C1)=NO,-440.255403
ON=C1CCCC(O)C1,-440.266971
ON=C1COCC(O)C1,-476.178478
CC(CC1CC1O)=NO,-440.227323
CC1CC1CC(C)=NO,-404.304859
CC1CN1CC(C)=NO,-420.339951
CC1OC1CC(C)=NO,-440.231931
CN1CC1CC(C)=NO,-420.335222
CC1=C(CC(=NO)C1)C,-403.141903
CC1=CC(=NO)C(=N)N1,-434.05008
CC1=CC(=O)C(=NO)C1,-437.882304
CC1=CC(=NO)C(=O)C1,-437.881379
CC1=CC(=NO)C(=O)N1,-453.952989
C1C(=CC(=O)C1=NO)N,-453.941452
C1C(=CC(=NO)C1=O)N,-453.941524
CC1=CC(=O)CC1=NO,-437.896433
CC1=CC(=NO)CC1=O,-437.894061
C1C(=O)C=C(C1=NO)N,-453.952518
C1C(=NO)C=C(C1=O)N,-453.952014
CC1=CC(O)C(C1)=NO,-439.056048
CC1C=C(C)CC1=NO,-403.137301
CC1CC(=NO)C(=N)O1,-455.122622
CC1CC(=O)C(C1)=NO,-439.07643
CC1CC(=NO)C(=O)N1,-455.146791
CC1CC(=NO)C(=O)O1,-475.023737
CN1CC(=NO)C(=O)C1,-455.100973
ON=C1CC(O)CC1=O,-474.999376
CC1=CC(O)CC1=NO,-439.062315
CC1CC(=NO)C(C)=C1,-403.138585
CC1CC(=NO)C(N)=N1,-435.255441
CC1=CN(CC1=NO)C,-419.179611
CC1=CC(CC1O)=NO,-439.066551
CC1CC(C=C1C)=NO,-403.141967
CC1CC(C=C1N)=NO,-419.197478
CC1=CC(=NO)CN1C,-419.184758
NC1=CC(CC1O)=NO,-455.123896
CC1CC(=O)CC1=NO,-439.083596
CC1CC(CC1=O)=NO,-439.085359
CC1NC(=O)CC1=NO,-455.156701
CC1OC(=N)CC1=NO,-455.130912
CC1OC(=O)CC1=NO,-475.033115
CN1CC(=NO)CC1=O,-455.151627
ON=C1CC(=O)CC1O,-475.007898
ON=C1CC(O)C(=O)C1,-475.009072
CC1CC(CC1C)=NO,-404.336631
CC1CC(CC1O)=NO,-440.261535
ON=C1CC(O)C(O)C1,-476.189667
CC1=CC(=NO)C(O)C1,-439.06722
CC1CC(C)=CC1=NO,-403.143308
CC1CC(N)=CC1=NO,-419.19868
CC1NC(C)=CC1=NO,-419.194734
NC1=CC(=NO)C(O)C1,-455.123879
CC1CC(=NO)C(C)O1,-440.261231
CC1CC(C)C(C1)=NO,-404.340305
CC1CC(O)C(C1)=NO,-440.263978
CC1CC(O)CC1=NO,-440.263275
CN1CC(O)C(C1)=NO,-456.29011
ON=C1CC(O)CC1O,-476.18648
CC12CC(=NO)C1CO2,-439.014016
CC12CCC1C(C2)=NO,-403.089061
CC12COC1C(C2)=NO,-439.00687
ON=C1CC2(O)CCC12,-439.014199
ON=C1CC2(O)CNC12,-455.049733
ON=C1CC2(O)COC12,-474.929826
CC12CC(=NO)C1C2O,-439.01305
CC1C2C(CC12C)=NO,-403.088301
CC1C2C(CC12O)=NO,-439.009602
CN1C2C(CC12C)=NO,-419.121272
ON=C1CC2(O)C(O)C12,-474.934179
CC12CC(CC1N2)=NO,-419.165418
CC12CC(CC1O2)=NO,-439.050402
CC12CC1CC(C2)=NO,-403.120489
ON=C1CC2CC2(O)C1,-439.042632
CC12CC(C1)CC2=NO,-403.109305
CC12CC(CC1=NO)O2,-439.029429
CC12CN(C1)CC2=NO,-419.134227
ON=C1CC2CC1(O)C2,-439.03727
ON=C1CN2CC1(O)C2,-455.061988
CC(=NO)CC1CCC1,-404.305905
CC(CC1CCO1)=NO,-440.228652
CC(=NO)CC1COC1,-440.22312
ON=C1CC(CC#C)C1,-401.863209
ON=C1CC(CC#N)C1,-417.971146
C#CCN1CC(=NO)C1,-417.891418
C1C(=NO)CN1CC#N,-433.998016
ON=C1CC(C1)OC=N,-455.083133
ON=C1CC(CC=O)C1,-439.039449
C1C(=NO)CN1CC=O,-455.07086
ON=C1CC(C1)NC=O,-455.114203
ON=C1CC(C1)OC=O,-474.986398
CC#CC1CC(C1)=NO,-401.874562
CCCC1CC(C1)=NO,-404.306912
CCCN1CC(=NO)C1,-420.33895
CCOC1CC(C1)=NO,-440.22762
COCC1CC(C1)=NO,-440.220083
OCCC1CC(C1)=NO,-440.226639
C1C(=NO)CN1CCO,-456.259867
C1CC2(C1)CC(=NO)C2,-403.086821
ON=C1CC2(CCO2)C1,-439.013327
C1C(=NO)CC12COC2,-439.004534
CC1CC11CC(C1)=NO,-403.086187
CC1NC11CC(C1)=NO,-419.130868
CC1OC11CC(C1)=NO,-439.016143
ON=C1CC2(CC2O)C1,-439.007754
CC(=NO)C12CC(C1)C2,-403.065056
CC(=NO)C12CC(C1)O2,-438.977557
CC(=NO)C12CN(C1)C2,-419.087705
CC12CC(C1)C(C2)=NO,-403.108672
CC12CC(O1)C(C2)=NO,-439.028796
ON=C1CC2(O)CC1C2,-439.034033
CC12CC(=NO)C1(C)N2,-419.131123
CC12CC(=NO)C1(C)O2,-439.017976
CC12CC1(C)C(C2)=NO,-403.09304
CC12CC1(O)C(C2)=NO,-439.013527
CC12CC1(O)CC2=NO,-439.014211
ON=C1CC2(O)CC12O,-474.932337
ON=C1CC2CC(C1)O2,-439.04001
ON=C1CC2CC(C2)C1,-403.115199
ON=C1CC23CC(C2)C13,-401.785405
ON=C1CC23CC(O2)C13,-437.705426
ON=C1CC23CN(C2)C13,-417.801008
CC(C#C)C(=NO)C#C,-400.636275
CC(C#N)C(=NO)C#C,-416.743629
CC(C=O)C(=NO)C#C,-437.81627
CN=C(C(=NO)C#C)N,-433.991723
C[NH+]=C(N)C(C=O)=N[O-],-471.16096
CNC(=[NH2+])C(=N[O-])C#N,-450.098345
CNC(=O)C(=NO)C#C,-453.896115
CNC(=[NH2+])C(C=O)=N[O-],-471.160959
CCC(=NO)C(=O)NC,-456.339621
CNC(=[NH2+])C(CO)=N[O-],-472.353931
C[NH+]=C(N)C(CO)=N[O-],-472.353932
CCC(=NO)C(C)C#C,-403.081598
CCC(=NO)C(C)C#N,-419.189537
CCC(=NO)C(C)C=O,-440.261668
CC(CO)C(=NO)C#C,-439.004234
CCC(C)C(=NO)C#C,-403.082119
CCC(O)C(=NO)C#C,-439.006743
COC(C)C(=NO)C#C,-438.999261
C[NH2+]C(C)C(C=O)=N[O-],-456.281099
CC(CO)C(CO)=NO,-477.368366
CCC(=NO)C(C)CO,-441.444241
CCC(=NO)C(C)OC,-441.441247
CCC(=NO)C(O)CO,-477.375729
CCC(C)C(CC)=NO,-405.524972
CCC(C)C(CO)=NO,-441.445874
CCC(O)C(CC)=NO,-441.449855
C[NH2+]C(C)C(CO)=N[O-],-457.431408
C#CC#CC(=NO)C#C,-398.210974
C#CCCC(=NO)C#C,-400.639605
C#CC(=NO)CCC#N,-416.748022
C#CC(=NO)C#CC=O,-435.374715
[O-]N=C(CNC=[NH2+])C#N,-450.082145
ON=C(COC=N)C#C,-453.852134
C#CC(=NO)CCC=O,-437.816552
C#CC(=NO)CNC=O,-453.888135
[O-]N=C(CNC=[NH2+])C=O,-471.152078
CC#CCC(=NO)C#C,-400.646682
NC=[NH+]CC(=N[O-])C#N,-450.082139
NC=[NH+]CC(C=O)=N[O-],-471.152062
CCC#CC(=NO)C#C,-400.647549
C#CC(=NO)C#CCO,-436.560839
CCC#CC(=NO)CC,-403.094534
CCC#CC(=NO)CO,-439.014688
CCC(=NO)C#CCO,-439.008628
CCC(=NO)C#CC#C,-400.659112
CCC(=NO)C#CC#N,-416.758196
CCC(=NO)C#CC=O,-437.824503
CCC(=NO)CC#CC,-403.093186
NC=[NH+]CC(CO)=N[O-],-472.294853
CCC(=NO)CCC#C,-403.082515
CCC(=NO)CCC#N,-419.190735
C#CCCC(=NO)CO,-439.002682
C(CC(=NO)CO)C#N,-455.111326
CCC(=NO)CCC=O,-440.26004
CCC(=NO)CNC=O,-456.334972
CCC(COC=N)=NO,-456.299804
CCC(=NO)COC=O,-476.202822
C(CC(=NO)CO)C=O,-476.180052
OCC(CNC=[NH2+])=N[O-],-472.347666
CCCCC(=NO)C#C,-403.083107
CCOCC(=NO)C#C,-438.995162
C[NH2+]CCC(=N[O-])C#N,-435.139327
COCCC(=NO)C#C,-438.995759
C#CC(=NO)CCCO,-439.00265
CC[NH2+]CC(C=O)=N[O-],-456.283386
C[NH2+]CCC(C=O)=N[O-],-456.283565
CCC(=NO)CCCO,-441.446413
CCC(=NO)CCOC,-441.439049
CCCCC(=NO)CC,-405.526856
CCCCC(=NO)CO,-441.447408
CC[NH2+]CC(CO)=N[O-],-457.430588
CCC(=NO)COCC,-441.443727
COCCC(=NO)CO,-477.360038
C(CC(=NO)CO)CO,-477.365882
CC1(CCC1=NO)C#C,-401.863873
CC1(CCC1=NO)C#N,-417.971655
CC1(NCC1=NO)C#C,-417.902519
CC1(NCC1=NO)C#N,-434.008794
CC1(OCC1=NO)C#C,-437.781644
CC1(OCC1=NO)C#N,-453.886462
ON=C1CCC1(O)C#C,-437.787243
ON=C1CCC1(O)C#N,-453.892958
CC1(CCC1=NO)C=O,-439.045813
CC1(NCC1=NO)C=O,-455.08219
CC1(OCC1=NO)C=O,-474.962639
ON=C1CCC1(O)C=O,-474.972038
CC1(CO)CCC1=NO,-440.235161
CC1(CO)NCC1=NO,-456.270967
CC1(CO)OCC1=NO,-476.155228
CCC1(C)CCC1=NO,-404.308904
CCC1(C)NCC1=NO,-420.348534
CCC1(C)OCC1=NO,-440.231658
CCC1(O)CCC1=NO,-440.237053
COC1(C)CCC1=NO,-440.224656
OCC1(O)CCC1=NO,-476.162906
CC1(CC1)C(=NO)C#C,-401.860136
CC1(CN1)C(=NO)C#C,-417.898931
CC1(CC1)C(=NO)CO,-440.226581
CCC(=NO)C1(CC1)C,-404.304525
CCC(=NO)C1(C)CN1,-420.343204
CCC(=NO)C1(C)CO1,-440.224571
CCC(=NO)C1(CC1)O,-440.230337
CC(=NO)C(C#C)C#C,-400.629951
CC(=NO)C(C=O)C#C,-437.81472
CC(=NO)C(C=O)C=O,-474.994766
CC(=NO)C(CO)C#C,-439.00562
CC(=NO)C(CO)C#N,-455.112568
CCC(C#C)C(C)=NO,-403.082964
CCC(C#N)C(C)=NO,-419.191063
C[NH2+]C(C#C)C(C)=N[O-],-419.098429
CC(=NO)C(CO)C=O,-476.18357
CCC(C=O)C(C)=NO,-440.262447
CNC(C=O)C(C)=NO,-456.30191
CC(=NO)C(CO)CO,-477.373858
CCC(CC)C(=NO)C,-405.525464
CCC(CO)C(C)=NO,-441.447603
CCC(OC)C(C)=NO,-441.445292
COC(CO)C(C)=NO,-477.368097
CC(=NO)C1(CC1)C#C,-401.864919
CC(=NO)C1(CC1)C#N,-417.972653
CC(=NO)C1(CN1)C#C,-417.901826
CC(=NO)C1(CC1)C=O,-439.047587
CC(=NO)C1(CN1)C=O,-455.084936
CC(=NO)C1(CC1)CO,-440.232408
CC(=NO)C1(CO)CN1,-456.272154
CCC1(CC1)C(=NO)C,-404.306852
CCC1(CN1)C(C)=NO,-420.349436
CCC1(CO1)C(C)=NO,-440.229587
CC(=NO)C1(CC1)OC,-440.222468
CC1C(C)C(=NO)C1C,-404.30824
CC1C(C)C(=NO)C1O,-440.235
CC1C(O)C(=NO)C1O,-476.158515
CC1C(O)C(C)C1=NO,-440.234592
CC1C(O)C(O)C1=NO,-476.163256
CC1N(C)C(C)C1=NO,-420.341555
ON=C1C(O)C(O)C1O,-512.078779
ON=C1COC(=N)C=C1,-453.922667
C1CC(=O)C=CC1=NO,-437.885983
C1C(=NO)C=CC(=O)N1,-453.948646
C1C(=NO)C=CC(=O)O1,-473.820586
ON=C1CCC(=N)OC1,-455.121806
ON=C1COC(=N)OC1,-491.045276
C1CC(=O)CCC1=NO,-439.084166
C1CC(=O)NCC1=NO,-455.151994
C1CC(=O)OCC1=NO,-475.022592
C1C(=NO)CNC(=O)N1,-471.208538
C1C(=NO)COC(=O)N1,-491.079937
C1C(=NO)COC(=O)O1,-510.951351
CC1=CCC(=NO)CC1,-403.138727
CC1=NCC(=NO)CO1,-455.120828
C1C(=NO)COC(=N1)N,-471.177686
CC1CCC(C=C1)=NO,-403.139037
CC1OCC(C=C1)=NO,-439.055323
ON=C1CCC(O)C=C1,-439.061004
CC1CCC(CC1)=NO,-404.342142
CC1CCC(CO1)=NO,-440.259339
CC1OCC(CO1)=NO,-476.182549
ON=C1CCC(O)CC1,-440.266328
CC12CC(C1O)C2=NO,-438.985176
CC12NC(C1O)C2=NO,-455.024459
CC12OC(C1O)C2=NO,-474.898104
CC1C2CC1(C)C2=NO,-403.057612
CC1C2CC1(O)C2=NO,-438.983265
CC1C2NC1(C)C2=NO,-419.094943
CC1C2OC1(C)C2=NO,-438.970288
CN1C2CC1(C)C2=NO,-419.088003
ON=C1C2CC1(O)C2O,-474.913586
CC12CC1C(=NO)C2O,-439.014196
CC12NC1C(=NO)C2O,-455.050021
CC12OC1C(=NO)C2O,-474.932857
CC1C(=NO)C2CC12C,-403.088582
CC1C(=NO)C2CC12O,-439.009866
CC1C(=NO)C2NC12C,-419.125577
CC1C(=NO)C2OC12C,-439.01026
ON=C1C2CC2(O)C1O,-474.936118
CC12CC1C(O)C2=NO,-439.014146
CC12NC1C(O)C2=NO,-455.050058
CC12OC1C(O)C2=NO,-474.933006
CC1C2CC2(C)C1=NO,-403.088719
CC1C2CC2(O)C1=NO,-439.01093
CC1C2NC2(C)C1=NO,-419.125861
CC1C2OC2(C)C1=NO,-439.010832
CC1N2CC2(C)C1=NO,-419.127915
ON=C1C(O)C2CC12O,-474.933645
CC12CC(C=C1)C2=NO,-401.871159
CC12NC(C=C1)C2=NO,-417.90703
CC12OC(C=C1)C2=NO,-437.787765
ON=C1C2CC1(O)C=C2,-437.796193
CC12CC(CC1)C2=NO,-403.101596
CC12CC(CO1)C2=NO,-439.017139
CC12CC(OC1)C2=NO,-439.012722
CC12CCC(N1)C2=NO,-419.138949
CC12CCC(O1)C2=NO,-439.020931
ON=C1C2CC1(O)CC2,-439.027036
ON=C1C2CC1(O)CO2,-474.936212
CC12CC1C(C=C2)=NO,-401.914694
CC12NC1C(C=C2)=NO,-417.9516
CC12OC1C(C=C2)=NO,-437.835457
ON=C1C=CC2(O)CC12,-437.834744
CC12CC1C(CC2)=NO,-403.121688
CC12CC1C(CO2)=NO,-439.037579
CC12CCC(=NO)C1N2,-419.165568
CC12CCC(=NO)C1O2,-439.049497
ON=C1CCC2(O)CC12,-439.04388
ON=C1CC(C=C1)C#C,-400.687668
ON=C1CC(C=C1)C#N,-416.794851
C#CC1=CCC(=NO)C1,-400.695376
C1C=C(CC1=NO)C#N,-416.800218
C#CC1=CC(=NO)CC1,-400.701141
C1CC(=NO)C=C1C#N,-416.804495
C#CC1=CC(=NO)CN1,-416.745305
C1C(=NO)C=C(N1)C#N,-432.847015
ON=C1CCC(C1)C#C,-401.892509
ON=C1CCC(C1)C#N,-418.00043
ON=C1CNC(C1)C#N,-434.037064
ON=C1COC(C1)C#C,-437.807216
ON=C1COC(C1)C#N,-453.912785
C1CC(=NO)C=C1C=O,-437.878058
C1C(=NO)C=C(N1)C=O,-453.925097
C1C=C(CC1=NO)C=O,-437.87419
ON=C1CC(C=O)C=C1,-437.867038
C1C(=NO)C=CN1C=O,-453.941113
ON=C1CNC(C1)C=O,-455.109436
ON=C1COC(C1)C=O,-474.98568
ON=C1CCC(C1)C=O,-439.071845
C1CN(CC1=NO)C=O,-455.138468
CN=C1CC(=NO)CO1,-455.117883
CCC1=CC(=NO)CC1,-403.139855
CCC1=CC(=NO)CN1,-419.188094
CNC1=CC(=NO)CC1,-419.19179
C1CC(=NO)C=C1CO,-439.059019
C1C(=NO)C=C(N1)CO,-455.108886
CCC1=CCC(=NO)C1,-403.134022
C1C=C(CC1=NO)CO,-439.053418
CCC1CC(C=C1)=NO,-403.132743
CCN1CC(=NO)C=C1,-419.177632
COC1CC(C=C1)=NO,-439.046281
OCC1CC(C=C1)=NO,-439.054471
CCC1CC(CO1)=NO,-440.256273
CCC1CCC(C1)=NO,-404.337375
COC1CC(CO1)=NO,-476.181377
COC1CCC(C1)=NO,-440.252208
OCC1CC(CO1)=NO,-476.17901
OCC1CCC(C1)=NO,-440.25826
C#CC(=NO)CC1CC1,-401.859104
ON=C(CC1CO1)C#C,-437.78034
C#CC(=NO)CN1CC1,-417.888105
[O-]N=C(CC1C[NH2+]1)C=O,-455.062817
CCC(=NO)CC1CC1,-404.302138
CCC(CC1CO1)=NO,-440.224378
CCC(=NO)CN1CC1,-420.328376
C1CC1CC(=NO)CO,-440.222903
OCC(CC1C[NH2+]1)=N[O-],-456.202959
OCC(CC1CO1)=NO,-476.143845
CC(=NO)C#CC1CC1,-401.873903
CC(=NO)C#CC1CN1,-417.912268
CC(=NO)C#CC1CO1,-437.790131
CC(=NO)CCC1CC1,-404.304128
CC(CCC1CO1)=NO,-440.226867
CC(=NO)CCN1CC1,-420.337804
CC(=NO)COC1CC1,-440.218724
ON=C1C2CC1(C2)C#C,-400.611756
ON=C1C2CC1(C2)C#N,-416.716598
ON=C1C2CC1(N2)C#C,-416.643465
ON=C1C2CC1(N2)C#N,-432.74615
ON=C1C2CC1(O2)C#C,-436.514957
ON=C1C2CC1(O2)C#N,-452.615684
ON=C1C2CC1(C2)C=O,-437.784088
ON=C1C2CC1(N2)C=O,-453.81701
ON=C1C2CC1(O2)C=O,-473.689594
CCC12CC(C1)C2=NO,-403.05758
CCC12CC(N1)C2=NO,-419.087094
CCC12CC(O1)C2=NO,-438.966841
COC12CC(C1)C2=NO,-438.973209
OCC12CC(C1)C2=NO,-438.978593
OCC12CC(N1)C2=NO,-455.005573
OCC12CC(O1)C2=NO,-474.884463
ON=C1CC2(CC12)C#C,-400.644118
ON=C1CC2(CC12)C#N,-416.750013
ON=C1CC2(NC12)C#C,-416.678502
ON=C1CC2(NC12)C#N,-432.782209
ON=C1CC2(OC12)C#C,-436.558483
ON=C1CC2(OC12)C#N,-452.660465
ON=C1CC2(NC12)C=O,-453.858444
ON=C1CC2(OC12)C=O,-473.738595
ON=C1CC2(CC12)C=O,-437.824978
CCC12CC(=NO)C1N2,-419.12846
CCC12CC(=NO)C1O2,-439.0065
CCC12CC1C(C2)=NO,-403.08608
COC12CC1C(C2)=NO,-438.997375
OCC12CC(=NO)C1N2,-455.048936
OCC12CC(=NO)C1O2,-474.926136
OCC12CC1C(C2)=NO,-439.00645
CC1C(CC11CC1)=NO,-403.085966
CC1C(CC11CN1)=NO,-419.127647
CC1C(CC11CO1)=NO,-439.01091
ON=C1CC2(CC2)C1O,-439.009978
ON=C1CC2(CN2)C1O,-455.04543
ON=C1CC2(CO2)C1O,-474.932084
CC1CC2(CC2)C1=NO,-403.088851
CC1CC2(CN2)C1=NO,-419.126771
CC1CC2(CO2)C1=NO,-439.009616
CC1NC2(CC2)C1=NO,-419.127586
CC1OC2(CC2)C1=NO,-439.009781
ON=C1C(O)CC11CC1,-439.012124
ON=C1C(O)CC11CN1,-455.052516
ON=C1C(O)CC11CO1,-474.931758
C1CC12CC(=NO)C=C2,-401.913818
ON=C1CC2(CN2)C=C1,-417.95381
ON=C1CC2(CO2)C=C1,-437.837399
C1CC2(CC2)CC1=NO,-403.114716
ON=C1CCC2(CO2)C1,-439.039843
C1CC12CC(=NO)CO2,-439.032447
CC1(C)C2CC2C1=NO,-403.084652
CC1(C)C2NC2C1=NO,-419.119384
CC1(C)C2OC2C1=NO,-439.001539
CC1(C)N2CC2C1=NO,-419.123438
CC1(O)C2CC2C1=NO,-439.011703
CC1(O)C2NC2C1=NO,-455.046487
CC1(O)C2OC2C1=NO,-474.926346
CC1C(CC1=NO)C#C,-401.867289
CC1C(CC1=NO)C#N,-417.974775
ON=C1CC(C#C)C1O,-437.78967
ON=C1CC(C#N)C1O,-453.896183
CC1C(CC1=NO)C=O,-439.044651
CC1N(CC1=NO)C=O,-455.109512
ON=C1CC(C=O)C1O,-474.964781
CC1CC(C#C)C1=NO,-401.863108
CC1CC(C#N)C1=NO,-417.971095
CC1NC(C#C)C1=NO,-417.900089
CC1NC(C#N)C1=NO,-434.006831
CC1OC(C#C)C1=NO,-437.781682
CC1OC(C#N)C1=NO,-453.886208
ON=C1C(O)CC1C#C,-437.786699
ON=C1C(O)CC1C#N,-453.893169
CC1CC(C=O)C1=NO,-439.045279
CC1NC(C=O)C1=NO,-455.081614
CC1OC(C=O)C1=NO,-474.961619
ON=C1C(O)CC1C=O,-474.966723
CC1C(CO)CC1=NO,-440.22793
CCC1CC(=NO)C1C,-404.307592
CCC1CC(=NO)C1O,-440.232481
CCN1CC(=NO)C1C,-420.345772
COC1CC(=NO)C1C,-440.223921
COC1CC(=NO)C1O,-476.14746
OCC1CC(=NO)C1O,-476.15284
CC1CC(CO)C1=NO,-440.233894
CC1NC(CO)C1=NO,-456.273137
CC1OC(CO)C1=NO,-476.154809
CCC1CC(C)C1=NO,-404.309544
CCC1CC(O)C1=NO,-440.233933
CCC1NC(C)C1=NO,-420.350898
CCC1OC(C)C1=NO,-440.233791
COC1CC(C)C1=NO,-440.221718
COC1CC(O)C1=NO,-476.14218
OCC1CC(O)C1=NO,-476.157561
ON=C1CN=CNC1=N,-450.093741
