smiles,g298
OCC1N2CC1(O)C2,-400.940504
CC12CC(C1)C=CC2,-311.905859
CC12CC(C1)N=CO2,-363.897469
CC12CC(O1)C=CC2,-347.8299
OC12CC(C1)C=CC2,-347.833719
CC12CC(C1)CC=C2,-311.905747
CC12CC(C1)OC=N2,-363.895701
CC12CC(CC=C1)O2,-347.829934
OC12CC(C1)CC=C2,-347.832125
OC12CN(C1)CC=C2,-363.857571
CC12CC(C1)CCC2,-313.112941
CC12CC(C1)CCO2,-349.032932
CC12CC(C1)COC2,-349.031061
CC12CC(C1)OCC2,-349.029902
CC12CC(C1)OCO2,-384.954277
CC12CC(CCC1)O2,-349.043184
CC12CC(COC1)O2,-384.958864
CC12CN(C1)CCO2,-365.058469
OC12CC(C1)CCC2,-349.041099
OC12CC(C1)COC2,-384.957538
OC12CC(C1)OCC2,-384.957219
CC12CC(=O)C1C2O,-383.763584
CC12NC(=O)C1C2O,-399.822863
CC12OC(=N)C1C2O,-399.801086
CC12OC(=O)C1C2O,-419.702448
CC1C2C(=N)OC12C,-363.879327
CC1C2C(=O)CC12C,-347.838669
CC1C2C(=O)CC12O,-383.75948
CC1C2C(=O)NC12C,-363.899564
CC1C2C(=O)OC12C,-383.783123
CC1N2C(=O)CC12C,-363.888647
CN1C2C(=O)CC12C,-363.869486
OC1C2C(=O)CC12O,-419.683775
CC12CC(O)C1C2O,-384.941363
CC1C2C(C)CC12C,-313.084878
CC1C2C(C)CC12O,-349.007296
CC1C2C(C)OC12C,-349.00958
CC1C2C(O)CC12C,-349.012796
CC1C2C(O)CC12O,-384.934803
CC1C2N(C)CC12O,-365.037626
CC1CC2(C)C(O)C12,-349.01203
CC1CC2(O)C(O)C12,-384.933476
CC1OC2(C)C(O)C12,-384.935359
CN1C2C(O)CC12C,-365.047244
CN1CC2(O)C(O)C12,-400.963
OC1C2C(O)CC12O,-420.863113
CC12CC(=O)CC1N2,-363.909955
CC12CC(=O)CC1O2,-383.795825
CC12CC1CC(=N)O2,-363.909746
CC12CC1CC(=O)C2,-347.866012
CC12CC1CC(=O)N2,-363.935212
CC12CC1CC(=O)O2,-383.812412
CC12CC1NC(=O)C2,-363.933342
CC12CC1NC(=O)N2,-379.991123
CC12CC1NC(=O)O2,-399.869612
CC12CC1OC(=N)C2,-363.90594
CC12CC1OC(=N)O2,-399.83555
CC12CC1OC(=O)C2,-383.808412
CC12CC1OC(=O)N2,-399.867529
CC12CC1OC(=O)O2,-419.743968
CC12CN1CC(=O)C2,-363.902373
OC12CC1CC(=O)C2,-383.788031
OC12CC1NC(=O)C2,-399.854775
OC12CC1OC(=N)C2,-399.82675
OC12CC1OC(=O)C2,-419.72905
CC12CC1OC(N)=N2,-379.96412
CC1=CC2(C)CC2C1,-311.914963
CC1=CC2(C)NC2C1,-327.955872
CC1=CC2(C)OC2C1,-347.842095
CC1=CC2(O)CC2C1,-347.83663
CC1=NC2(C)CC2O1,-363.909562
CC12CC1N=C(N)O2,-379.965498
CC1=CC2CC2(C)C1,-311.91484
CC1=CC2CC2(O)C1,-347.837254
CC1=CC2NC2(C)C1,-327.95571
CC1=CC2OC2(C)C1,-347.841811
CC1=NC2CC2(C)O1,-363.910983
CC12CC(O)CC1N2,-365.090058
CC12CC(O)CC1O2,-384.971118
CC12CC1CC(O)C2,-349.04316
CC12CN1CC(O)C2,-365.081408
CC1CC2(C)CC2O1,-349.037166
CC1CC2(O)CC2O1,-384.959055
CC1CC2CC2(C)C1,-313.114711
CC1CC2CC2(C)O1,-349.040589
CC1CC2CC2(O)C1,-349.037212
CC1CC2OC2(C)C1,-349.049082
CC1OC2CC2(C)O1,-384.964489
OC1CC2CC2(O)C1,-384.965465
CC12CC(C1)CC2=O,-347.855543
CC12CC(C1)NC2=O,-363.912671
CC12CC(C1)OC2=N,-363.894944
CC12CC(C1)OC2=O,-383.796333
CC12CC(CC1=O)O2,-383.773909
CC12CN(C1)CC2=O,-363.880005
NC12CC(C1)OC2=O,-399.841526
OC12CC(C1)CC2=O,-383.783821
OC12CC(C1)NC2=O,-399.840879
OC12CC(C1)OC2=N,-399.822793
OC12CC(C1)OC2=O,-419.722526
OC12CN(C1)CC2=O,-399.808048
CC1=CC2CC1(C)C2,-311.882829
CC1=CC2CC1(C)O2,-347.802865
CC1=CC2CC1(O)C2,-347.809322
CC12CC(C1)CC2O,-349.032915
CC12CC(CC1O)O2,-384.956251
CC1CC2CC1(C)C2,-313.106459
CC1CC2CC1(C)O2,-349.031002
CC1CC2CC1(O)C2,-349.033744
CC1CN2CC1(O)C2,-365.060035
CC1OC2CC1(C)C2,-349.027273
CC1OC2CC1(O)C2,-384.951691
OC1CC2CC1(O)C2,-384.960619
OC1CN2CC1(O)C2,-400.986907
CC1(C)C2CCC12C,-313.085933
CC1(C)C2CCC12O,-349.011269
CC1(C)C2COC12C,-349.006846
CC1(C)C2OCC12C,-349.002028
CC1(C)C2OCC12O,-384.924871
CC1(O)C2CCC12C,-349.012048
CC1(O)C2CCC12O,-384.938398
CC1(O)C2COC12C,-384.931572
CC1(O)C2OCC12C,-384.926839
CC1(O)C2OCC12O,-420.849703
CC12CC1(C)C=CC2,-311.910983
CC12CC1(C)N=CO2,-363.904341
CC12CC1(O)C=CC2,-347.83376
CC12CC1(O)CC=C2,-347.834454
CC12CC=CC1(C)N2,-327.95314
CC12CC=CC1(C)O2,-347.84149
OC12CC1(O)C=CC2,-383.755941
CC12CC1(C)CCC2,-313.121054
CC12CC1(C)COC2,-349.040791
CC12CC1(C)OCC2,-349.039714
CC12CC1(C)OCO2,-384.960952
CC12CC1(O)CCC2,-349.045059
CC12CC1(O)CCO2,-384.962224
CC12CC1(O)COC2,-384.962916
CC12CCCC1(C)O2,-349.056604
CC12COCC1(C)N2,-365.083017
CC12COCC1(C)O2,-384.970927
OC12CC1(O)CCC2,-384.968063
OC12CC1(O)COC2,-420.883605
CC(=N)OC1CCC1,-365.102039
CC(=N)OC1COC1,-401.018568
CC(=O)CC1CCC1,-349.056096
CC(=O)CC1CCO1,-384.977853
CC(=O)CC1COC1,-384.974755
CC(=O)CN1CCC1,-365.089175
CC(=O)NC1CCC1,-365.129199
CC(=O)NC1COC1,-401.045275
CC(=O)OC1CCC1,-385.007973
CC(=O)OC1COC1,-420.923225
C1CC(C1)CC(=O)N,-365.127899
NC(=O)CC1CCO1,-401.052185
C1C(CO1)CC(=O)N,-401.045579
C1CN(C1)CC(=O)N,-381.163964
C1CC(C1)NC(=O)N,-381.188258
C1C(CO1)NC(=O)N,-417.104857
C1CC(C1)OC(=O)N,-401.071399
C1C(CO1)OC(=O)N,-436.986731
[O-]C(=O)CC1CC[NH2+]1,-401.050025
[O-]C(=O)CC1C[NH2+]C1,-401.072122
[O-]C(=O)C[NH+]1CCC1,-401.043605
CC(C)N=C1CCO1,-365.09732
CC(C)CC1CCC1,-314.307621
CC(C)CC1CCO1,-350.231785
CC(C)CC1COC1,-350.226244
CC(C)OC1CCC1,-350.23267
CC(C)OC1COC1,-386.148929
CC(O)CC1CCC1,-350.23371
CC(O)CC1CCO1,-386.15774
CC(O)CC1COC1,-386.152578
N=C1CC(CC#C)O1,-362.661617
N=C1CC(CC#N)O1,-378.767855
C#CCC1CC(=O)C1,-346.61342
O=C1CC(CC#C)N1,-362.685783
O=C1CC(CC#C)O1,-382.565911
C1C(CC1=O)CC#N,-362.720683
O=C1CC(CC#N)N1,-378.792333
O=C1CC(CC#N)O1,-398.671409
C#CCN1CC(=O)C1,-362.64096
C1C(=O)CN1CC#N,-378.746865
N=C1CC(CC=O)O1,-399.839937
N=COC1CC(=O)C1,-399.832853
C1C(CC1=O)CC=O,-383.79009
O=CCC1CC(=O)N1,-399.862822
O=CCC1CC(=O)O1,-419.744256
C1C(=O)CN1CC=O,-399.82088
C1C(CC1=O)NC=O,-399.863495
C1C(CC1=O)OC=O,-419.735422
CC#CC1CC(=N)O1,-362.672688
CC#CC1CC(=O)C1,-346.626976
CC#CC1CC(=O)N1,-362.696458
CC#CC1CC(=O)O1,-382.57736
CC#CC1CC(C)C1,-311.881483
CC#CC1CC(C)O1,-347.804041
CC#CC1CC(O)C1,-347.80598
CC1CC(CC#C)C1,-311.867421
CC1CC(CC#C)O1,-347.793799
CC1CC(CC#N)C1,-327.976341
CC1CC(CC#N)O1,-363.901778
CC1CN(C1)CC#N,-344.006538
OC1CC(CC#C)C1,-347.791392
OC1CC(CC#N)C1,-363.900043
C#CCN1CC(C1)O,-363.822222
C1C(CN1CC#N)O,-379.929147
CC1CC(C1)NC=O,-365.118629
CC1CC(C1)OC=O,-384.99179
CC1CC(CC=O)C1,-349.045885
CC1CC(CC=O)O1,-384.973083
CC1CN(C1)CC=O,-365.079594
CN1CC(C1)NC=O,-381.152402
CN1CC(C1)OC=N,-381.12138
CN1CC(C1)OC=O,-401.024221
OC1CC(C1)NC=O,-401.040922
OC1CC(C1)OC=N,-401.010913
OC1CC(C1)OC=O,-420.914432
OC1CC(CC=O)C1,-384.969144
C1C(CN1CC=O)O,-401.002505
CCN=C1CC(C)O1,-365.106519
CCCC1CC(=N)O1,-365.10935
CCCC1CC(=O)C1,-349.058197
CCCC1CC(=O)N1,-365.130709
CCCC1CC(=O)O1,-385.014209
CCCN1CC(=O)C1,-365.089817
CCOC1CC(=O)C1,-384.97798
COCC1CC(=N)O1,-401.018726
COCC1CC(=O)C1,-384.971759
COCC1CC(=O)N1,-401.043713
COCC1CC(=O)O1,-420.923387
OCCC1CC(=N)O1,-401.028685
C1C(CC1=O)CCO,-384.977756
OCCC1CC(=O)N1,-401.049805
OCCC1CC(=O)O1,-420.933428
C1C(=O)CN1CCO,-401.010389
CC1CC(CCO)C1,-350.231442
CC1CC(CCO)O1,-386.159961
CCCC1CC(C)C1,-314.311639
CCCC1CC(C)O1,-350.240319
CCCC1CC(O)C1,-350.236275
CCOC1CC(C)C1,-350.233215
CCOC1CC(O)C1,-386.154922
CCOC1CN(C1)C,-366.263249
COCC1CC(C)C1,-350.224608
COCC1CC(C)O1,-386.151262
COCC1CC(O)C1,-386.148745
OCCC1CC(O)C1,-386.155561
C1C(CN1CCO)O,-402.190746
N=C1CC2(CCC2)O1,-363.890462
N=C1CC2(COC2)O1,-399.805144
C1CC2(C1)CC(=O)C2,-347.835894
C1CC2(C1)CC(=O)N2,-363.910848
C1CC2(C1)CC(=O)O2,-383.795005
C1COC12CC(=O)C2,-383.761496
C1C(=O)CC12COC2,-383.755653
C1C(=O)NC12COC2,-399.826821
C1C(=O)OC12COC2,-419.709073
CC1CC2(C1)CCC2,-313.089457
CC1CC2(CCC2)O1,-349.022573
CC1CC2(CCO2)C1,-349.01788
CC1CC2(C1)COC2,-349.008498
CC1CC2(COC2)O1,-384.939047
CN1CC2(C1)CCO2,-365.048204
C1CC2(C1)CC(C2)O,-349.013861
OC1CC2(CCO2)C1,-384.941493
C1C(CC12COC2)O,-384.93246
C#CCC12CC(C1)C2,-310.619912
C#CCC12CC(C1)O2,-346.533426
C#CCC12CN(C1)C2,-326.643079
N#CCC12CC(C1)C2,-326.728487
N#CCC12CC(C1)N2,-342.760854
N#CCC12CC(C1)O2,-362.639635
N#CCC12CN(C1)C2,-342.750834
N=COC12CC(C1)C2,-363.843
N=COC12CN(C1)C2,-379.868161
O=CCC12CC(C1)C2,-347.798003
O=CCC12CC(C1)O2,-383.711961
O=CCC12CN(C1)C2,-363.820797
O=CNC12CC(C1)C2,-363.871797
O=CNC12CN(C1)C2,-379.896114
O=COC12CC(C1)C2,-383.745914
O=COC12CN(C1)C2,-399.769956
CC#CC12CC(C1)C2,-310.634834
CC#CC12CC(C1)O2,-346.54468
CC#CC12CN(C1)C2,-326.657678
CCCC12CC(C1)C2,-313.064848
CCCC12CC(C1)O2,-348.979975
CCCC12CN(C1)C2,-329.088155
CCOC12CC(C1)C2,-348.9882
CCOC12CN(C1)C2,-365.013792
COCC12CC(C1)C2,-348.976488
COCC12CC(C1)O2,-384.889135
COCC12CN(C1)C2,-364.999293
OCCC12CC(C1)C2,-348.984488
OCCC12CC(C1)O2,-384.899824
OCCC12CN(C1)C2,-365.007652
CC1CC11CC(=N)O1,-363.883002
CC1CC11CC(=O)C1,-347.8356
CC1CC11CC(=O)N1,-363.904564
CC1CC11CC(=O)O1,-383.787468
CC1NC11CC(=O)C1,-363.879323
CC1OC11CC(=O)C1,-383.764178
CN1CC12CC(=O)C2,-363.868306
OC1CC11CC(=N)O1,-399.802739
OC1CC11CC(=O)C1,-383.757071
OC1CC11CC(=O)N1,-399.824735
OC1CC11CC(=O)O1,-419.70724
CC1CC11CC(C)C1,-313.089653
CC1CC11CC(C)O1,-349.01637
CC1CC11CC(O)C1,-349.013801
CC1CC2(CC2O)C1,-349.010588
CC1CC2(CC2O)O1,-384.936801
CC1NC11CC(O)C1,-365.05808
CC1NC11CN(C)C1,-345.166517
CC1OC11CC(C)C1,-349.020393
CC1OC11CC(O)C1,-384.9435
CC1OC11CN(C)C1,-365.050797
CN1CC11CC(O)C1,-365.047912
OC1CC11CC(O)C1,-384.933469
CC(=O)C12CC(C1)C2,-347.80969
CC(=O)C12CC(C1)O2,-383.721473
CC(=O)C12CN(C1)C2,-363.830458
NC(=O)C12CC(C1)C2,-363.88143
NC(=O)C12CC(C1)O2,-399.794751
NC(=O)C12CN(C1)C2,-379.903593
[O-]C(=O)C12CC(C1)[NH2+]2,-399.761419
CC(C)C12CC(C1)C2,-313.065012
CC(C)C12CC(C1)O2,-348.980186
CC(C)C12CN(C1)C2,-329.088509
CC(O)C12CC(C1)C2,-348.989481
CC(O)C12CC(C1)O2,-384.905498
CC(O)C12CN(C1)C2,-365.012081
CC1(CC12CCC2)C,-313.08921
CC1(C)CC11CCO1,-349.011651
CC1(CC12COC2)C,-349.006341
CC1(C2(N1)COC2)C,-365.052646
CC1(C2(O1)CCC2)C,-349.024801
CC1(C2(O1)COC2)C,-384.940019
CC1(O)CC11CCC1,-349.013908
CC1(O)CC11CCO1,-384.931393
CC1(O)CC11COC1,-384.930682
CC1(C)CC2C(O)C12,-349.008261
CC1(C)OC2C(O)C12,-384.931055
CC1(O)CC2C(O)C12,-384.935277
CC1C2CC(C)(C)C12,-313.080969
CC1C2CC(C)(O)C12,-349.012593
CC1C2N1CC2(C)C,-329.118567
CC1C2N1CC2(C)O,-365.049964
CC1C2OC(C)(C)C12,-349.005372
CN1C2CC(C)(C)C12,-329.113803
CN1C2CC(C)(O)C12,-365.04484
CC1(C)CC2CC2C1,-313.110531
CC1(C)CC2CC2O1,-349.036792
CC1(C)CC2CN2C1,-329.146813
CC1(C)CC2OC2C1,-349.041401
CC1(C)OC2CC2O1,-384.962749
CC1(O)CC2CC2C1,-349.039086
CC1(O)CC2CN2C1,-365.074777
CC1(O)CC2NC2C1,-365.084329
CC1(O)CC2OC2C1,-384.9696
CC1(C)CC2CC12O,-349.012374
CC1(C)OC2CC12O,-384.93292
CC1(O)CC2CC12O,-384.942893
CC12CC1CC2(C)C,-313.088012
CC12CC1CC2(C)O,-349.016745
CC12CC1OC2(C)C,-349.010748
CC12CN1CC2(C)C,-329.127436
CC12CN1CC2(C)O,-365.054993
CC12NC1CC2(C)C,-329.130067
CC12NC1CC2(C)O,-365.058361
CC12OC1CC2(C)C,-349.016843
CC12OC1CC2(C)O,-384.944162
CC12CC(C1)C(=N)O2,-363.897544
CC12CC(C1)C(=O)C2,-347.854176
CC12CC(C1)C(=O)N2,-363.913207
CC12CC(C1)C(=O)O2,-383.799026
CC12CC(O1)C(=O)C2,-383.772575
OC12CC(C1)C(=O)C2,-383.779238
CC1=CC2(C)CC1C2,-311.883372
CC1=CC2(C)CC1O2,-347.803351
CC1=CC2(O)CC1C2,-347.808836
CC12CC(C1)C(O)C2,-349.03253
CC12CC(O1)C(O)C2,-384.959089
CC1CC2(C)CC1C2,-313.10722
CC1CC2(C)CC1O2,-349.032866
CC1CC2(O)CC1C2,-349.032979
CC1CC2(O)CN1C2,-365.061545
CC1OC2(C)CC1C2,-349.031312
OC1CC2(O)CC1C2,-384.958205
CC12CC(=O)C1(C)N2,-363.880798
CC12CC(=O)C1(C)O2,-383.766391
CC12CC1(C)C(=N)O2,-363.882658
CC12CC1(C)C(=O)C2,-347.844487
CC12CC1(C)C(=O)N2,-363.903156
CC12CC1(C)C(=O)O2,-383.786183
CC12CC1(N)C(=N)O2,-379.927412
CC12CC1(N)C(=O)O2,-399.83059
CC12CC1(O)C(=N)N2,-379.91443
CC12CC1(O)C(=N)O2,-399.800936
CC12CC1(O)C(=O)C2,-383.76415
CC12CC1(O)C(=O)N2,-399.821746
CC12CC1(O)C(=O)O2,-419.703803
CC12CC1(O)CC2=O,-383.764702
OC12CC1(O)C(=O)C2,-419.682505
CC12CC(O)C1(C)N2,-365.059609
CC12CC(O)C1(C)O2,-384.947235
CC12CC1(C)C(O)C2,-349.017766
CC12CC1(O)C(O)C2,-384.941684
CC12CC1(O)CC2O,-384.940819
CC1CC2(C)CC12C,-313.093035
CC1CC2(C)CC12O,-349.016516
CC1CC2(C)OC12C,-349.024911
CC1CC2(O)CC12C,-349.015713
CC1CC2(O)CC12O,-384.936642
CC1OC2(C)CC12C,-349.015734
CC1OC2(C)CC12O,-384.937146
CN1CC2(O)CC12C,-365.04715
OC1CC2(O)CC12O,-420.861621
CC12CC(O1)C2(C)C,-348.982531
CC1(C)C2CC1(O)C2,-348.988696
CC1(C)N2CC1(O)C2,-365.017139
CC1(O)C2CC1(C)C2,-348.994515
CC12CC(O1)C2(C)O,-384.914087
CC1(O)C2CC1(O)C2,-384.922071
CC12CC(C1)C2(C)C,-313.061232
CC12CC3(C)C1CC23,-311.841635
CC12CC3(C)C1CN23,-327.876951
CC12CC3(C)C1OC23,-347.755818
CC12CC3(O)C1CC23,-347.767552
CC12CC3(O)C1NC23,-363.80222
CC12CC3(O)C1OC23,-383.678789
CC12NC3(C)C1NC23,-343.913925
CC12NC3(C)C1OC23,-363.791543
CC12OC3(C)C1CC23,-347.7625
CC12OC3(C)C1NC23,-363.794965
CC12OC3(C)C1OC23,-383.671756
OC12CC3(O)C1CC23,-383.690479
OC12CC3(O)C1NC23,-399.725989
OC12CC3(O)C1OC23,-419.59884
CC12CC3(C)CC1C23,-311.864654
CC12CC3(C)CC1N23,-327.919629
CC12CC3(C)CN1C23,-327.905199
CC12CC3(C)OC1C23,-347.781868
CC12CC3(O)C(O1)C23,-383.702111
CC12CC3(O)CC1C23,-347.789366
CC12CC3(O)CN1C23,-363.829475
CC12CC3C1C3(O)C2,-347.785815
CC12OC3(C)CC1C23,-347.786128
OC12CC3(O)CC1C23,-383.70999
CC1(C)C2C3CC2C13,-311.830888
CC1(C)C2C3CC2N13,-327.865498
CC1(C)C2C3CN2C13,-327.863046
CC1(C)C2C3OC2C13,-347.742807
CC1(O)C2C3CC2C13,-347.760226
CC1(O)C2C3CN2C13,-363.794027
CC1(O)C2C3OC2C13,-383.671282
CC12CC3C1C(O)C23,-347.761538
CC12CN3C1C(O)C23,-363.791863
CC12OC3C1C(O)C23,-383.677929
CC1C2C3CC2(C)C13,-311.836459
CC1C2C3CC2(C)N13,-327.871969
CC1C2C3CC2(O)C13,-347.763026
CC1C2C3OC2(C)C13,-347.752817
CC1C2N3CC2(C)C13,-327.868746
CC1C2N3CC2(O)C13,-363.797579
CN1C2C3CC2(C)C13,-327.86046
CN1C2C3NC2(C)C13,-343.895992
CN1C2C3OC2(C)C13,-363.775752
OC1C2C3CC2(O)C13,-383.688077
OC1C2N3CC2(O)C13,-399.723415
CC12CC3CC(C1)C23,-311.867967
CC12CC3CC(C1)N23,-327.912779
CC12CC3CC(O1)C23,-347.795036
CC12CC3CN(C1)C23,-327.899365
CC12CC3OC(C1)C23,-347.791008
CC12CN3CC(O1)C23,-363.824214
OC12CC3CC(C1)C23,-347.794455
OC12CC3CN(C1)C23,-363.825097
OC12CC3OC(C1)C23,-383.716868
CC12CC3CC1(C)C23,-311.862885
CC12CC3CC1(C)N23,-327.917535
CC12CC3CC1(O)C23,-347.78623
CC12CC3OC1(C)C23,-347.780591
CC12CN3CC1(C)C23,-327.890297
CC12CN3CC1(O)C23,-363.812836
CC12OC3CC1(O)C23,-383.702143
OC12CC3CC1(O)C23,-383.707045
OC12CN3CC1(O)C23,-399.733227
N=C1CC2CC(C2)O1,-363.90011
N=C1CN2CC(C2)O1,-379.924815
N=C1OC2CC(C2)O1,-399.826708
O=C1CC2CC(C1)O2,-383.783672
O=C1CC2CC(C2)C1,-347.859365
O=C1CC2CC(C2)N1,-363.926641
O=C1CC2CC(C2)O1,-383.802105
O=C1CN2CC(C2)N1,-379.950918
O=C1CN2CC(C2)O1,-399.826357
O=C1NC2CC(C2)N1,-379.982601
O=C1NC2CC(C2)O1,-399.860297
O=C1OC2CC(C2)O1,-419.73508
CC1=CC2CC(C1)O2,-347.828196
CC1=CC2CC(C2)C1,-311.907393
CC1=NC2CC(C2)O1,-363.900037
CC1CC2CC(C1)O2,-349.032183
CC1CC2CC(C2)C1,-313.109181
CC1CC2CC(C2)O1,-349.030803
CC1CN2CC(C2)O1,-365.055961
CC1OC2CC(C2)O1,-384.955538
CN1CC2CC(C1)O2,-365.068777
OC1CC2CC(C1)O2,-384.960118
OC1CC2CC(C2)C1,-349.032804
N=C1OC23CC(C2)C13,-362.561016
N=C1OC23CN(C2)C13,-378.57737
O=C1CC23CC(C2)C13,-346.533244
O=C1CC23CC(O2)C13,-382.453215
O=C1CC23CN(C2)C13,-362.548583
O=C1NC23CC(C2)C13,-362.589442
O=C1NC23CN(C2)C13,-378.6049
O=C1OC23CC(C2)C13,-382.464109
O=C1OC23CN(C2)C13,-398.479798
CC1CC23CC(C2)C13,-311.780851
CC1CC23CC(C2)N13,-327.820076
CC1CC23CC(O2)C13,-347.707829
CC1CC23CN(C2)C13,-327.79831
CC1OC23CC(C2)C13,-347.696275
CC1OC23CN(C2)C13,-363.714681
CN1CC23CC(C2)C13,-327.818217
CN1CC23CC(O2)C13,-363.733052
OC1CC23CC(C2)C13,-347.70718
OC1CC23CC(O2)C13,-383.637151
OC1CC23CN(C2)C13,-363.723266
CC(C#C)(C#C)C#C,-308.183503
CC(C#C)(C#C)C#N,-324.28874
CC(C#C)(C#N)C#N,-340.390469
CC(C#N)(C#N)C#N,-356.488437
C#CC(C#C)(C#C)N,-324.222832
C#CC(C#C)(C#N)N,-340.327083
C#CC(C#N)(C#N)N,-356.428422
C(#N)C(C#N)(C#N)N,-372.524976
C#CC(C#C)(C#C)O,-344.101239
C#CC(C#C)(C#N)O,-360.204232
C#CC(C#N)(C#N)O,-376.303696
CC(C=O)(C#C)C#C,-345.370644
CC(C=O)(C#C)C#N,-361.474678
CC(C=O)(C#N)C#N,-377.575102
C#CC(C=O)(C#C)O,-381.287786
OC(C=O)(C#C)C#N,-397.39415
C(=O)C(C#N)(C#N)O,-413.492298
CC(C=O)(C=O)C#C,-382.552287
CC(C=O)(C=O)C#N,-398.655352
C#CC(C=O)(C=O)O,-418.476119
C(=O)C(C=O)(C#N)O,-434.573228
CC(C=O)(C=O)C=O,-419.730059
C(=O)C(C=O)(C=O)O,-455.656584
CC(CN)(C#N)C#N,-358.89214
CC(CO)(C#C)C#C,-346.555988
CC(CO)(C#C)C#N,-362.668372
CC(CO)(C#N)C#N,-378.77128
CCC(C)(C#C)C#C,-310.638433
CCC(C)(C#C)C#N,-326.744489
CCC(C)(C#N)C#N,-342.848608
CCC(N)(C#C)C#N,-342.783715
CCC(C#N)(C#N)N,-358.890318
CCC(C#C)(C#C)O,-346.561261
CCC(O)(C#C)C#N,-362.665186
CCC(C#N)(C#N)O,-378.76561
CNC(C)(C#C)C#N,-342.775134
CC(C#N)(C#N)NC,-358.878055
CC(C#C)(C#C)OC,-346.550701
COC(C)(C#C)C#N,-362.651967
CC(C#N)(C#N)OC,-378.753755
NC(CO)(C#C)C#N,-378.708416
C(C(C#N)(C#N)N)O,-394.811403
NCC(N)(C#C)C#N,-358.829059
C(C(C#N)(C#N)N)N,-374.931093
NCC(O)(C#C)C#N,-378.711715
C(C(C#N)(C#N)O)N,-394.805798
C#CC(CO)(C#C)O,-382.478495
OCC(O)(C#C)C#N,-398.588783
C(C(C#N)(C#N)O)O,-414.689083
CC(CO)(C=O)C#C,-383.739373
CC(CO)(C=O)C#N,-399.848774
CCC(C)(C=O)C#C,-347.818841
CCC(C)(C=O)C#N,-363.924904
CCC(O)(C=O)C#C,-383.743622
CCC(O)(C=O)C#N,-399.847923
CNC(C)(C=O)C#N,-379.95972
COC(C)(C=O)C#C,-383.729458
COC(C)(C=O)C#N,-399.836825
OCC(O)(C=O)C#C,-419.669088
OCC(O)(C=O)C#N,-435.771053
CC(CO)(C=O)C=O,-420.921508
CCC(C)(C=O)C=O,-384.996558
CCC(C=O)(C=O)O,-420.922865
CC(C=O)(C=O)NC,-401.0356
CC(C=O)(C=O)OC,-420.910823
C(C(C=O)(C=O)O)O,-456.848507
CC(CO)(CO)C#C,-384.933488
CC(CO)(CO)C#N,-401.040163
CCC(C)(CC)C#C,-313.083411
CCC(C)(CC)C#N,-329.1944
CCC(C)(CO)C#C,-349.007295
CCC(C)(CO)C#N,-365.118186
CCC(C)(NC)C#N,-345.228178
CCC(C)(OC)C#C,-348.996697
CCC(C)(OC)C#N,-365.107975
CCC(CC)(C#N)N,-345.237734
CCC(N)(CN)C#N,-361.282273
CCC(N)(CO)C#N,-381.161866
CCC(CC)(C#C)O,-349.012213
CCC(CC)(C#N)O,-365.11845
CCC(O)(CN)C#N,-381.161752
CCC(O)(CO)C#C,-384.937273
CCC(O)(CO)C#N,-401.045564
CNC(C)(CN)C#N,-361.273978
CNC(C)(CO)C#N,-381.151556
COC(C)(CN)C#N,-381.150488
COC(C)(CO)C#C,-384.924838
COC(C)(CO)C#N,-401.030921
C(C(CO)(C#N)N)O,-417.083324
C(C(CN)(C#N)N)N,-377.325998
NCC(N)(CO)C#N,-397.205164
C(C(CN)(C#N)O)N,-397.208373
NCC(O)(CO)C#N,-417.088755
C#CC(CO)(CO)O,-420.858162
C(C(CO)(C#N)O)O,-436.96785
CC(CO)(CO)C=O,-422.110937
CCC(C)(CC)C=O,-350.262009
CCC(C)(CO)C=O,-386.185558
CCC(C)(OC)C=O,-386.180542
CCC(CC)(C=O)O,-386.191614
CCC(O)(CO)C=O,-422.114042
COC(C)(CO)C=O,-422.100795
C(C(CO)(C=O)O)O,-458.041433
CC(CO)(CO)CO,-423.294844
CCC(C)(CC)CC,-315.522949
CCC(C)(CC)CO,-351.447047
CCC(C)(CC)OC,-351.443925
CCC(C)(CO)CO,-387.369675
CCC(C)(CO)OC,-387.366736
CCC(CC)(CC)O,-351.454922
CCC(CC)(CO)O,-387.380074
CCC(CO)(CO)O,-423.304729
CC(CO)(CO)OC,-423.291193
C(C(CO)(CO)O)O,-459.229854
C#CC(=O)C(=O)C#C,-380.111206
C#CC(=O)C(=O)C#N,-396.207335
C(#N)C(=O)C(=O)C#N,-412.299757
C#CC(=O)C(=O)C=O,-417.280127
C(=O)C(=O)C(=O)C#N,-433.374083
C(=O)C(=O)C(=O)C=O,-454.447919
CC(C#C)C(=O)C#C,-345.380864
CC(C#C)C(=O)C#N,-361.47837
CC(C#N)C(=O)C#C,-361.485087
OC(C#C)C(=O)C#C,-381.302858
OC(C#C)C(=O)C#N,-397.399469
OC(C#N)C(=O)C#C,-397.406736
CC(C#C)C(=O)C=O,-382.55504
OC(C#C)C(=O)C=O,-418.476176
CC(C#C)C(C)C#C,-310.639812
CC(C#C)C(C)C#N,-326.748199
CC(C#C)C(N)C#N,-342.790535
CC(C#C)C(O)C#C,-346.562937
CC(C#C)C(O)C#N,-362.668316
CC(C#N)C(C)C#N,-342.85359
CC(C#N)C(N)C#C,-342.791824
